1, ,Noun,||
333,Arni,Noun,|Arnis|
334,Arnon,Noun,|Arnons|
335,Arnon Valley,Noun,|Arnons Valley|
336,Arodi,Noun,|Arodis|
337,Aroer,Noun,|Aroers|
338,Arphaxad,Noun,|Arphaxads|
339,arrow,Noun,|arrows|
340,Artabanus,Noun,|Artabanuses|
341,Artaxerxes,Noun,|Artaxerxeses|
342,Artemas,Noun,|Artemases|
343,Artemis,Noun,|Artemises|
344,Arubboth,Noun,|Arubboths|
345,Arumah,Noun,|Arumahs|
346,Arvadite,Noun,|Arvadites|
347,Asa,Noun,|Asas|
348,Asahel,Noun,|Asahels|
349,Asaph,Noun,|Asaphs|
350,Asenath,Noun,|Asenaths|
351,ash,Noun,|ashes|
352,Ashan,Noun,|Ashans|
353,Ashbel,Noun,|Ashbels|
354,Ashdod,Noun,|Ashdods|
355,Asher,Noun,|Ashers|
356,Asher,Noun,|Ashers|
357,Asherah,Noun,|Asherahs|
358,Ashkelon,Noun,|Ashkelons|
359,Ashkenaz,Noun,|Ashkenazs|
360,Ashnah,Noun,|Ashnahs|
361,Ashpenaz,Noun,|Ashpenazs|
362,Ashtaroth,Noun,|Ashtaroths|
363,Ashteroth Karnaim,Noun,|Ashteroths Karnaim|
364,Ashtoreth,Noun,|Ashtoreths|
365,Ashuri,Noun,|Ashuris|
366,Ashurite,Noun,|Ashurites|
367,Asia,Noun,|Asias|
368,Asia Minor,Noun,|Asias Minor|
369,Aspatha,Noun,|Aspathas|
370,Asriel,Noun,|Asriels|
371,Asshur,Noun,|Asshurs|
372,Assir,Noun,|Assirs|
373,Assos,Noun,|Assoses|
374,Assyria,Noun,|Assyrias|
375,astrologer,Noun,|astrologers|
376,Atad,Noun,|Atads|
377,Ataroth,Noun,|Ataroths|
378,Ataroth Addar,Noun,|Ataroths Addar|
379,Ater,Noun,|Aters|
380,Ater,Noun,|Aters|
381,Athaiah,Noun,|Athaiahs|
382,Athak,Noun,|Athaks|
383,Athens,Noun,|Athenses|
384,Attalia,Noun,|Attalias|
385,Augustus,Noun,|Augustuses|
386,authority,Noun,|authority|
387,Avian Influenza,Noun,|Avian Influenza|
388,Avith,Noun,|Aviths|
389,Aviv,Noun,|Avivs|
390,Avvim,Noun,|Avvims|
391,Avvite,Noun,|Avvites|
392,axe,Noun,|axes|
393,Azaniah,Noun,|Azaniahs|
394,Azarel,Noun,|Azarels|
395,Azariah,Noun,|Azariahs|
396,Azbuk,Noun,|Azbuks|
397,Azekah,Noun,|Azekahs|
398,Azgad,Noun,|Azgads|
399,Azgad,Noun,|Azgads|
400,Azmaveth,Noun,|Azmaveths|
401,Azmon,Noun,|Azmons|
402,Aznoth Tabor,Noun,|Aznoths Tabor|
403,Azor,Noun,|Azors|
404,Azotus,Noun,|Azotuses|
405,Azrikam,Noun,|Azrikams|
406,Azzur,Noun,|Azzurs|
407,Baal,Noun,|Baals|
408,Baal-Hanan,Noun,|Baal-Hanans|
409,Baalah,Noun,|Baalahs|
410,Baalath,Noun,|Baalaths|
411,Baalath Beer,Noun,|Baalaths Beer|
412,Baal Berith,Noun,|Baals Berith|
413,Baal Gad,Noun,|Baals Gad|
414,Baal Hazor,Noun,|Baals Hazor|
415,Baal Perazim,Noun,|Baals Perazim|
416,Baal Tamar,Noun,|Baals Tamar|
417,Baal Zephon,Noun,|Baals Zephon|
418,Baana,Noun,|Baanas|
419,Baanah,Noun,|Baanahs|
420,Babel,Noun,|Babels|
421,baby,Noun,|babies|
422,baby,Noun,|babies|
423,Babylon,Noun,|Babylons|
424,Babylonia,Noun,|Babylonias|
425,Babylonian,Noun,|Babylonians|
426,back,Noun,|backs|
427,badger rock,Noun,|badgers|
428,bag,Noun,|bags|
429,Bahurim,Noun,|Bahurims|
430,Bakbuk,Noun,|Bakbuks|
431,Bakbukiah,Noun,|Bakbukiahs|
432,Balaam,Noun,|Balaams|
433,Balah,Noun,|Balahs|
434,Balak,Noun,|Balaks|
435,bamboo,Noun,|bamboo|
436,Bamoth Baal,Noun,|Bamoths Baal|
437,bandage,Noun,|bandages|
438,Bani,Noun,|Banis|
439,bank,Noun,|banks|
440,Baptist,Noun,|Baptists|
441,bar,Noun,|bars|
442,Bar-Jesus,Noun,|Bar-Jesuses|
443,Barabbas,Noun,|Barabbases|
444,Barak,Noun,|Baraks|
445,Barhum,Noun,|Barhums|
446,bark,Noun,|bark|
447,Barkos,Noun,|Barkoses|
448,barley,Noun,|barley|
449,barn,Noun,|barns|
450,Barnabas,Noun,|Barnabases|
451,Barsabbas,Noun,|Barsabbases|
452,Bartholomew,Noun,|Bartholomews|
453,Bartimaeus,Noun,|Bartimaeuses|
454,Baruch,Noun,|Baruches|
455,Barzillai,Noun,|Barzillais|
456,base,Noun,|bases|
457,Basemath,Noun,|Basemaths|
458,Bashan,Noun,|Bashans|
459,basket,Noun,|baskets|
460,bathroom,Noun,|bathrooms|
461,Bathsheba,Noun,|Bathshebas|
462,battle,Noun,|battles|
463,battlefield,Noun,|battlefields|
464,bay,Noun,|bays|
465,Bazluth,Noun,|Bazluths|
466,beak,Noun,|beaks|
467,Bealoth,Noun,|Bealoths|
468,beam,Noun,|beams|
469,bean,Noun,|beans|
470,bear,Noun,|bears|
471,beard,Noun,|beards|
472,beast,Noun,|beasts|
473,Beautiful,Noun,|Beautifuls|
474,Beautiful Land,Noun,|Beautifuls Land|
475,beauty,Noun,|beauty|
476,Bebai,Noun,|Bebais|
477,Bebai,Noun,|Bebais|
478,Becorath,Noun,|Becoraths|
479,bed,Noun,|beds|
480,Bedad,Noun,|Bedads|
481,bedroom,Noun,|bedrooms|
482,bee,Noun,|bees|
483,Beelzebul,Noun,|Beelzebuls|
484,beer,Noun,|beer|
485,Beer,Noun,|Beers|
